date,category,total_units,total_value,stockout_skus,overstock_skus,instock_rate,carrying_cost
2025-04-06,Office Supplies,11825,362098.9,14,1,0.9084967320261438,181.02
2025-04-06,Shipping,7699,351332.54,6,3,0.927710843373494,175.66
2025-04-06,Technology,4966,1487215.88,13,34,0.8452380952380952,743.64
2025-04-07,Breakroom,8404,162434.61,13,2,0.8586956521739131,81.22
2025-04-07,Furniture,5679,3426203.38,16,45,0.8181818181818182,1713.13
2025-04-07,Office Supplies,10679,338703.1,23,2,0.8496732026143791,169.42
2025-04-07,Shipping,7457,340581.83,5,5,0.9397590361445783,170.33
2025-04-07,Technology,4711,1425333.63,14,32,0.8333333333333334,712.66
2025-04-08,Breakroom,7799,152850.29,12,1,0.8695652173913043,76.41
2025-04-08,Furniture,5590,3349444.72,15,40,0.8295454545454546,1674.7
2025-04-08,Office Supplies,10846,331885.19,25,1,0.8366013071895425,166.02
2025-04-08,Shipping,7125,335489.21,7,2,0.9156626506024096,167.77
2025-04-08,Technology,4737,1457615.6500000001,14,30,0.8333333333333334,728.83
2025-04-09,Breakroom,7471,149934.03,15,1,0.8369565217391305,74.92
2025-04-09,Furniture,5669,3398675.29,17,44,0.8068181818181818,1699.34
2025-04-09,Office Supplies,10951,338207.22000000003,21,2,0.8627450980392157,169.08
2025-04-09,Shipping,6708,322010.72,10,3,0.8795180722891566,161.0
2025-04-09,Technology,4651,1401995.74,17,29,0.7976190476190477,701.0
2025-04-10,Breakroom,7459,144696.71,17,0,0.8152173913043478,72.33
2025-04-10,Furniture,5509,3326528.4,16,43,0.8181818181818182,1663.25
2025-04-10,Office Supplies,10664,336154.82,30,2,0.803921568627451,168.1
2025-04-10,Shipping,6432,314354.0,8,1,0.9036144578313253,157.19
2025-04-10,Technology,4569,1395888.59,16,28,0.8095238095238095,697.95
2025-04-11,Breakroom,7766,144136.03,17,1,0.8152173913043478,72.05
2025-04-11,Furniture,5427,3316764.38,13,42,0.8522727272727273,1658.36
2025-04-11,Office Supplies,10814,340552.97,28,1,0.8169934640522876,170.27
2025-04-11,Shipping,6204,297288.68,10,2,0.8795180722891566,148.62
2025-04-11,Technology,4520,1352735.19,18,28,0.7857142857142857,676.38
2025-04-12,Breakroom,8263,154185.77,13,1,0.8586956521739131,77.12
2025-04-12,Furniture,5662,3443966.31,11,43,0.875,1721.93
2025-04-12,Office Supplies,11645,368888.8,17,3,0.8888888888888888,184.48
2025-04-12,Shipping,7271,334393.58,7,5,0.9156626506024096,167.22
2025-04-12,Technology,4616,1426216.74,17,30,0.7976190476190477,713.17
2025-04-13,Breakroom,8854,164360.19,7,1,0.9239130434782609,82.14
2025-04-13,Furniture,5774,3506012.95,11,45,0.875,1753.0
2025-04-13,Office Supplies,11666,372213.29,20,2,0.869281045751634,186.07
2025-04-13,Shipping,7483,346711.45,5,2,0.9397590361445783,173.35
2025-04-13,Technology,4711,1531843.66,14,27,0.8333333333333334,765.98
2025-04-14,Breakroom,8326,157327.12,13,1,0.8586956521739131,78.67999999999999
2025-04-14,Furniture,5542,3364118.0700000003,15,41,0.8295454545454546,1682.04
2025-04-14,Office Supplies,10767,336520.86,18,1,0.8823529411764706,168.24
2025-04-14,Shipping,7046,326403.18,6,2,0.927710843373494,163.19
2025-04-14,Technology,4469,1443393.36,18,25,0.7857142857142857,721.72
2025-04-15,Breakroom,8529,162171.18,17,2,0.8152173913043478,81.07
2025-04-15,Furniture,5400,3279099.65,15,43,0.8295454545454546,1639.55
2025-04-15,Office Supplies,10418,324847.69,23,1,0.8496732026143791,162.4
2025-04-15,Shipping,6633,315366.12,11,2,0.8674698795180723,157.68
2025-04-15,Technology,4574,1423081.17,19,27,0.7738095238095238,711.56
2025-04-16,Breakroom,7923,148512.51,14,2,0.8478260869565217,74.23
2025-04-16,Furniture,5466,3279737.94,15,39,0.8295454545454546,1639.85
2025-04-16,Office Supplies,10292,318900.7,24,3,0.8431372549019608,159.47
2025-04-16,Shipping,6953,307804.3,8,4,0.9036144578313253,153.91
2025-04-16,Technology,4739,1400224.24,18,26,0.7857142857142857,700.16
2025-04-17,Breakroom,7597,142363.78,14,1,0.8478260869565217,71.12
2025-04-17,Furniture,5308,3198390.37,15,41,0.8295454545454546,1599.19
2025-04-17,Office Supplies,9944,311850.08,21,2,0.8627450980392157,155.9
2025-04-17,Shipping,6710,310636.12,8,2,0.9036144578313253,155.26999999999998
2025-04-17,Technology,4703,1400285.48,19,26,0.7738095238095238,700.16
2025-04-18,Breakroom,7718,150707.15,15,2,0.8369565217391305,75.32
2025-04-18,Furniture,5229,3139183.19,16,40,0.8181818181818182,1569.58
2025-04-18,Office Supplies,9670,311283.47000000003,36,1,0.7647058823529411,155.63
2025-04-18,Shipping,6971,327080.27,6,2,0.927710843373494,163.57
2025-04-18,Technology,4521,1334308.58,18,26,0.7857142857142857,667.19
2025-04-19,Breakroom,8633,161980.93,11,3,0.8804347826086957,80.94
2025-04-19,Furniture,5502,3278351.42,15,43,0.8295454545454546,1639.19
2025-04-19,Office Supplies,10981,346610.09,14,1,0.9084967320261438,173.3
2025-04-19,Shipping,7411,350562.66,4,4,0.9518072289156626,175.29
2025-04-19,Technology,4644,1358967.02,15,26,0.8214285714285714,679.49
2025-04-20,Breakroom,9102,168437.87,5,1,0.9456521739130435,84.2
2025-04-20,Furniture,5607,3387626.09,13,42,0.8522727272727273,1693.81
2025-04-20,Office Supplies,11562,362582.53,18,2,0.8823529411764706,181.27
2025-04-20,Shipping,7767,362039.88,4,4,0.9518072289156626,181.06
2025-04-20,Technology,4745,1462990.38,13,28,0.8452380952380952,731.48
2025-04-21,Breakroom,8486,155564.56,10,0,0.8913043478260869,77.74
2025-04-21,Furniture,5348,3246734.46,10,41,0.8863636363636364,1623.34
2025-04-21,Office Supplies,10655,329928.2,20,1,0.869281045751634,165.0
2025-04-21,Shipping,7392,346027.84,5,3,0.9397590361445783,173.03
2025-04-21,Technology,4722,1424103.64,16,28,0.8095238095238095,712.0699999999999
2025-04-22,Breakroom,8329,154384.88,15,0,0.8369565217391305,77.17999999999999
2025-04-22,Furniture,5345,3235226.25,16,42,0.8181818181818182,1617.61
2025-04-22,Office Supplies,10465,326488.37,25,3,0.8366013071895425,163.25
2025-04-22,Shipping,7250,338535.83,6,3,0.927710843373494,169.26
2025-04-22,Technology,4664,1374245.41,17,28,0.7976190476190477,687.15
2025-04-23,Breakroom,7898,148693.04,16,0,0.8260869565217391,74.33
2025-04-23,Furniture,5271,3143448.46,17,42,0.8068181818181818,1571.68
2025-04-23,Office Supplies,9892,320202.83,28,3,0.8169934640522876,160.07
2025-04-23,Shipping,7056,333321.41,7,3,0.9156626506024096,166.66
2025-04-23,Technology,4469,1318819.2,16,28,0.8095238095238095,659.4
2025-04-24,Breakroom,7699,139855.81,18,0,0.8043478260869565,69.91
2025-04-24,Furniture,5199,3125582.36,15,38,0.8295454545454546,1562.76
2025-04-24,Office Supplies,10453,325020.59,29,2,0.8104575163398693,162.46
2025-04-24,Shipping,6969,324061.28,8,1,0.9036144578313253,162.05
2025-04-24,Technology,4603,1353472.95,16,26,0.8095238095238095,676.7
2025-04-25,Breakroom,7753,145455.02,18,1,0.8043478260869565,72.69
2025-04-25,Furniture,5095,3045749.01,17,37,0.8068181818181818,1522.84
2025-04-25,Office Supplies,10263,322890.37,26,1,0.8300653594771242,161.42
2025-04-25,Shipping,7196,333362.61,7,2,0.9156626506024096,166.68
2025-04-25,Technology,4681,1302233.1099999999,16,28,0.8095238095238095,651.15
2025-04-26,Breakroom,8323,159654.21,8,1,0.9130434782608695,79.83
2025-04-26,Furniture,5370,3149835.48,11,38,0.875,1574.91
2025-04-26,Office Supplies,11008,345506.2,25,1,0.8366013071895425,172.76
2025-04-26,Shipping,7662,349968.83,6,2,0.927710843373494,175.01
2025-04-26,Technology,4827,1417287.94,17,27,0.7976190476190477,708.66
2025-04-27,Breakroom,8820,170040.66,10,1,0.8913043478260869,85.0
2025-04-27,Furniture,5593,3302074.9699999997,10,43,0.8863636363636364,1650.98
2025-04-27,Office Supplies,11316,356319.5,19,2,0.8758169934640523,178.10999999999999
2025-04-27,Shipping,7408,338598.68,6,2,0.927710843373494,169.28
2025-04-27,Technology,4864,1493097.59,11,29,0.8690476190476191,746.53
2025-04-28,Breakroom,8156,155175.17,11,1,0.8804347826086957,77.54
2025-04-28,Furniture,5352,3197145.48,18,42,0.7954545454545454,1598.51
2025-04-28,Office Supplies,10518,326653.46,29,2,0.8104575163398693,163.36
2025-04-28,Shipping,7007,326911.76,6,3,0.927710843373494,163.49
2025-04-28,Technology,4798,1457852.49,15,29,0.8214285714285714,728.95
2025-04-29,Breakroom,7994,152340.09,15,0,0.8369565217391305,76.13
2025-04-29,Furniture,5362,3195436.17,16,40,0.8181818181818182,1597.7
2025-04-29,Office Supplies,10642,333792.27,25,2,0.8366013071895425,166.89
2025-04-29,Shipping,7230,337365.93,7,5,0.9156626506024096,168.67
2025-04-29,Technology,4748,1429630.13,18,30,0.7857142857142857,714.85
2025-04-30,Breakroom,7379,146905.38,14,1,0.8478260869565217,73.45
2025-04-30,Furniture,5369,3222416.21,17,38,0.8068181818181818,1611.19
2025-04-30,Office Supplies,10733,338401.02,28,1,0.8169934640522876,169.16
2025-04-30,Shipping,7191,334913.89,7,4,0.9156626506024096,167.45
2025-04-30,Technology,4793,1375181.89,18,30,0.7857142857142857,687.6
2025-05-01,Breakroom,7811,150960.09,16,3,0.8260869565217391,75.5
2025-05-01,Furniture,5259,3166995.53,17,41,0.8068181818181818,1583.49
2025-05-01,Office Supplies,10044,315596.74,29,0,0.8104575163398693,157.81
2025-05-01,Shipping,7250,336862.65,5,2,0.9397590361445783,168.43
2025-05-01,Technology,4577,1280609.29,17,28,0.7976190476190477,640.31
2025-05-02,Breakroom,7776,147174.06,18,1,0.8043478260869565,73.59
2025-05-02,Furniture,5231,3141502.73,18,40,0.7954545454545454,1570.75
2025-05-02,Office Supplies,10118,323917.15,28,1,0.8169934640522876,161.98
2025-05-02,Shipping,7132,331164.46,6,2,0.927710843373494,165.59
2025-05-02,Technology,4517,1256693.38,17,27,0.7976190476190477,628.37
2025-05-03,Breakroom,8182,154114.66999999998,8,1,0.9130434782608695,77.03
2025-05-03,Furniture,5446,3244358.84,15,41,0.8295454545454546,1622.18
2025-05-03,Office Supplies,11629,357148.08,15,1,0.9019607843137255,178.52
2025-05-03,Shipping,7820,340194.74,4,2,0.9518072289156626,170.1
2025-05-03,Technology,4884,1388802.3499999999,13,31,0.8452380952380952,694.37
2025-05-04,Breakroom,8789,167875.51,5,2,0.9456521739130435,83.9
2025-05-04,Furniture,5667,3403633.18,12,44,0.8636363636363636,1701.79
2025-05-04,Office Supplies,11692,354338.12,14,1,0.9084967320261438,177.14000000000001
2025-05-04,Shipping,7568,334749.84,5,4,0.9397590361445783,167.36
2025-05-04,Technology,4957,1459189.0,14,33,0.8333333333333334,729.6
2025-05-05,Breakroom,8150,155174.63,12,1,0.8695652173913043,77.6
2025-05-05,Furniture,5372,3249297.57,16,43,0.8181818181818182,1624.67
2025-05-05,Office Supplies,10762,341966.4,19,3,0.8758169934640523,170.94
2025-05-05,Shipping,7062,321756.83,10,2,0.8795180722891566,160.87
2025-05-05,Technology,4834,1502119.02,17,30,0.7976190476190477,751.0699999999999
2025-05-06,Breakroom,7946,151241.02,15,1,0.8369565217391305,75.63
2025-05-06,Furniture,5265,3176530.77,16,40,0.8181818181818182,1588.27
2025-05-06,Office Supplies,10124,328282.63,26,1,0.8300653594771242,164.16
2025-05-06,Shipping,6742,309479.82,11,3,0.8674698795180723,154.71
2025-05-06,Technology,4637,1437933.8,16,29,0.8095238095238095,718.9399999999999
2025-05-07,Breakroom,7870,150073.8,18,0,0.8043478260869565,75.0
2025-05-07,Furniture,5228,3144514.12,16,40,0.8181818181818182,1572.27
2025-05-07,Office Supplies,10417,333804.4,24,3,0.8431372549019608,166.89000000000001
2025-05-07,Shipping,6928,328164.45,8,4,0.9036144578313253,164.09
2025-05-07,Technology,4677,1376807.02,16,30,0.8095238095238095,688.41
2025-05-08,Breakroom,7477,145811.57,19,1,0.7934782608695652,72.9
2025-05-08,Furniture,5147,3115629.28,16,40,0.8181818181818182,1557.74
2025-05-08,Office Supplies,10447,338923.8,26,2,0.8300653594771242,169.49
2025-05-08,Shipping,6882,328880.63,9,2,0.891566265060241,164.46
2025-05-08,Technology,4621,1424073.0999999999,20,30,0.7619047619047619,712.0
2025-05-09,Breakroom,7551,143892.63999999998,19,1,0.7934782608695652,71.94
2025-05-09,Furniture,5237,3150854.12,17,38,0.8068181818181818,1575.45
2025-05-09,Office Supplies,10523,339227.48,31,2,0.7973856209150327,169.59
2025-05-09,Shipping,7053,321124.91,7,1,0.9156626506024096,160.56
2025-05-09,Technology,4431,1342055.18,18,27,0.7857142857142857,671.03
2025-05-10,Breakroom,8201,154242.49,9,1,0.9021739130434783,77.12
2025-05-10,Furniture,5564,3332511.77,12,44,0.8636363636363636,1666.24
2025-05-10,Office Supplies,11256,357581.3,19,1,0.8758169934640523,178.83
2025-05-10,Shipping,7554,340691.97000000003,3,1,0.963855421686747,170.35999999999999
2025-05-10,Technology,4683,1386313.23,14,28,0.8333333333333334,693.16
2025-05-11,Breakroom,8592,162497.78,9,1,0.9021739130434783,81.23
2025-05-11,Furniture,5572,3333171.94,9,43,0.8977272727272727,1666.55
2025-05-11,Office Supplies,11977,365886.9,11,1,0.9281045751633987,182.99
2025-05-11,Shipping,7572,343014.52999999997,1,2,0.9879518072289156,171.55
2025-05-11,Technology,4762,1391203.83,16,32,0.8095238095238095,695.61
2025-05-12,Breakroom,7865,149845.11000000002,11,0,0.8804347826086957,74.92
2025-05-12,Furniture,5330,3217013.29,15,42,0.8295454545454546,1608.46
2025-05-12,Office Supplies,11063,346879.53,15,2,0.9019607843137255,173.45
2025-05-12,Shipping,7040,333154.05,5,3,0.9397590361445783,166.59
2025-05-12,Technology,4511,1355308.51,16,28,0.8095238095238095,677.65
2025-05-13,Breakroom,7556,146169.54,18,1,0.8043478260869565,73.07
2025-05-13,Furniture,5299,3192643.35,17,42,0.8068181818181818,1596.3
2025-05-13,Office Supplies,11168,345720.55,23,3,0.8496732026143791,172.85999999999999
2025-05-13,Shipping,7114,332236.65,5,4,0.9397590361445783,166.08
2025-05-13,Technology,4512,1398412.0899999999,17,28,0.7976190476190477,699.25
2025-05-14,Breakroom,7194,143721.6,18,1,0.8043478260869565,71.85
2025-05-14,Furniture,5253,3129632.84,17,40,0.8068181818181818,1564.84
2025-05-14,Office Supplies,11141,348946.86,19,0,0.8758169934640523,174.48
2025-05-14,Shipping,6959,319391.8,7,3,0.9156626506024096,159.72
2025-05-14,Technology,4473,1363703.71,19,28,0.7738095238095238,681.89
2025-05-15,Breakroom,7884,145892.06,14,1,0.8478260869565217,72.93
2025-05-15,Furniture,5332,3204717.35,17,40,0.8068181818181818,1602.37
2025-05-15,Office Supplies,10661,336529.08,23,1,0.8496732026143791,168.28
2025-05-15,Shipping,6538,307130.13,8,1,0.9036144578313253,153.57
2025-05-15,Technology,4544,1388087.06,19,28,0.7738095238095238,694.04
2025-05-16,Breakroom,7666,145524.69,16,1,0.8260869565217391,72.78
2025-05-16,Furniture,5279,3150885.61,16,42,0.8181818181818182,1575.47
2025-05-16,Office Supplies,10228,320328.49,28,1,0.8169934640522876,160.15
2025-05-16,Shipping,6965,327757.09,8,1,0.9036144578313253,163.86
2025-05-16,Technology,4530,1411543.03,18,27,0.7857142857142857,705.78
2025-05-17,Breakroom,8047,155494.68,9,1,0.9021739130434783,77.73
2025-05-17,Furniture,5457,3293733.59,14,41,0.8409090909090909,1646.85
2025-05-17,Office Supplies,11145,354864.65,17,2,0.8888888888888888,177.44
2025-05-17,Shipping,7418,348128.73,7,4,0.9156626506024096,174.06
2025-05-17,Technology,4773,1467291.94,14,28,0.8333333333333334,733.6800000000001
2025-05-18,Breakroom,8486,161208.98,13,1,0.8586956521739131,80.61
2025-05-18,Furniture,5493,3309026.05,12,40,0.8636363636363636,1654.51
2025-05-18,Office Supplies,12377,395538.92,17,5,0.8888888888888888,197.78
2025-05-18,Shipping,7442,345277.35,5,3,0.9397590361445783,172.65
2025-05-18,Technology,4878,1460167.8399999999,11,33,0.8690476190476191,730.1
2025-05-19,Breakroom,7748,145726.72,14,0,0.8478260869565217,72.84
2025-05-19,Furniture,5283,3168003.4,16,40,0.8181818181818182,1583.99
2025-05-19,Office Supplies,10944,347595.86,23,1,0.8496732026143791,173.81
2025-05-19,Shipping,6603,322014.41,5,2,0.9397590361445783,160.98
2025-05-19,Technology,4664,1449463.7,18,30,0.7857142857142857,724.74
2025-05-20,Breakroom,7438,144402.38,15,1,0.8369565217391305,72.2
2025-05-20,Furniture,5243,3165334.18,18,44,0.7954545454545454,1582.69
2025-05-20,Office Supplies,10411,330701.89,27,1,0.8235294117647058,165.42
2025-05-20,Shipping,6362,308186.7,6,2,0.927710843373494,154.1
2025-05-20,Technology,4629,1417985.02,18,30,0.7857142857142857,709.03
2025-05-21,Breakroom,7531,148116.71,16,2,0.8260869565217391,74.08
2025-05-21,Furniture,5213,3134347.07,19,40,0.7840909090909091,1567.18
2025-05-21,Office Supplies,10530,326395.51,25,1,0.8366013071895425,163.13
2025-05-21,Shipping,6999,335934.59,5,3,0.9397590361445783,167.96
2025-05-21,Technology,4618,1388017.0899999999,19,29,0.7738095238095238,693.98
2025-05-22,Breakroom,7893,153977.8,19,1,0.7934782608695652,76.98
2025-05-22,Furniture,5184,3135338.97,19,42,0.7840909090909091,1567.7
2025-05-22,Office Supplies,9970,317852.65,31,2,0.7973856209150327,158.91
2025-05-22,Shipping,6586,315921.29,9,2,0.891566265060241,158.0
2025-05-22,Technology,4626,1433155.64,17,28,0.7976190476190477,716.6
2025-05-23,Breakroom,7255,140952.35,18,0,0.8043478260869565,70.47
2025-05-23,Furniture,5208,3186221.09,16,44,0.8181818181818182,1593.07
2025-05-23,Office Supplies,10368,330758.3,26,3,0.8300653594771242,165.37
2025-05-23,Shipping,6674,315709.16,7,3,0.9156626506024096,157.86
2025-05-23,Technology,4551,1373926.8599999999,17,30,0.7976190476190477,687.0
2025-05-24,Breakroom,8237,159255.8,9,1,0.9021739130434783,79.63
2025-05-24,Furniture,5400,3272913.4899999998,16,42,0.8181818181818182,1636.48
2025-05-24,Office Supplies,11013,351333.94,23,2,0.8496732026143791,175.71
2025-05-24,Shipping,7034,327670.55,5,5,0.9397590361445783,163.79
2025-05-24,Technology,4708,1386099.93,11,33,0.8690476190476191,693.06
2025-05-25,Breakroom,8427,161025.06,8,1,0.9130434782608695,80.5
2025-05-25,Furniture,5463,3287020.28,12,43,0.8636363636363636,1643.54
2025-05-25,Office Supplies,11610,370400.36,16,4,0.8954248366013072,185.19
2025-05-25,Shipping,7396,339322.6,4,4,0.9518072289156626,169.65
2025-05-25,Technology,4819,1401535.05,13,32,0.8452380952380952,700.76
2025-05-26,Breakroom,7733,149671.03,10,2,0.8913043478260869,74.81
2025-05-26,Furniture,5413,3281594.09,17,42,0.8068181818181818,1640.79
2025-05-26,Office Supplies,10799,347058.02,21,3,0.8627450980392157,173.59
2025-05-26,Shipping,7216,331023.12,5,3,0.9397590361445783,165.51
2025-05-26,Technology,4573,1414400.75,16,28,0.8095238095238095,707.2
2025-05-27,Breakroom,7706,145240.5,18,1,0.8043478260869565,72.59
2025-05-27,Furniture,5189,3194656.91,19,40,0.7840909090909091,1597.32
2025-05-27,Office Supplies,10135,332465.1,28,2,0.8169934640522876,166.2
2025-05-27,Shipping,6847,313730.45,7,2,0.9156626506024096,156.85
2025-05-27,Technology,4539,1398357.46,18,28,0.7857142857142857,699.18
2025-05-28,Breakroom,7671,143711.01,17,0,0.8152173913043478,71.83
2025-05-28,Furniture,5151,3193828.01,17,39,0.8068181818181818,1596.89
2025-05-28,Office Supplies,10063,326130.7,28,2,0.8169934640522876,163.06
2025-05-28,Shipping,6557,302713.51,6,3,0.927710843373494,151.35999999999999
2025-05-28,Technology,4373,1348702.73,18,26,0.7857142857142857,674.4
2025-05-29,Breakroom,7563,144728.93,17,2,0.8152173913043478,72.34
2025-05-29,Furniture,5085,3128585.62,18,38,0.7954545454545454,1564.3
2025-05-29,Office Supplies,9741,318621.45,32,1,0.7908496732026143,159.31
2025-05-29,Shipping,6563,305107.9,13,2,0.8433734939759037,152.55
2025-05-29,Technology,4475,1403754.65,18,25,0.7857142857142857,701.9
2025-05-30,Breakroom,7933,150757.92,13,2,0.8586956521739131,75.37
2025-05-30,Furniture,5045,3118023.16,16,41,0.8181818181818182,1558.97
2025-05-30,Office Supplies,9681,318080.57,30,1,0.803921568627451,159.0
2025-05-30,Shipping,6746,320065.66,12,1,0.8554216867469879,160.02
2025-05-30,Technology,4678,1422576.81,19,27,0.7738095238095238,711.28
2025-05-31,Breakroom,8787,164491.48,13,2,0.8586956521739131,82.24
2025-05-31,Furniture,5228,3250245.93,13,43,0.8522727272727273,1625.12
2025-05-31,Office Supplies,11081,355546.74,21,3,0.8627450980392157,177.7
2025-05-31,Shipping,7133,341691.61,8,2,0.9036144578313253,170.84
2025-05-31,Technology,4761,1415448.64,14,29,0.8333333333333334,707.72
2025-06-01,Breakroom,8719,165122.61,9,1,0.9021739130434783,82.55
2025-06-01,Furniture,5355,3310735.75,13,44,0.8522727272727273,1655.39
2025-06-01,Office Supplies,11062,355794.54,17,2,0.8888888888888888,177.89000000000001
2025-06-01,Shipping,7474,350977.38,5,4,0.9397590361445783,175.5
2025-06-01,Technology,4885,1437470.9,14,29,0.8333333333333334,718.72
2025-06-02,Breakroom,8150,155312.24,12,1,0.8695652173913043,77.64
2025-06-02,Furniture,5098,3148591.81,18,41,0.7954545454545454,1574.31
